id,listing_url,scrape_id,last_scraped,source,name,description,neighborhood_overview,picture_url,host_id,host_url,host_name,host_since,host_location,host_about,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_thumbnail_url,host_picture_url,host_neighbourhood,host_listings_count,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,calendar_updated,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,availability_eoy,number_of_reviews_ly,estimated_occupancy_l365d,estimated_revenue_l365d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
1.38389e+18,https://www.airbnb.com/rooms/1383886154184980580,20250600000000.0,17/06/2025,city scrape,Dog-Friendly Home 3BR Parking,"Charming Dog-Friendly 3-Bedroom Home with Off-Street Parking in Penn Branch<br /><br />Welcome to our inviting dog-friendly 3-bedroom, 2 bathroom home nestled in the serene Hillcrest neighborhood of Washington, DC. Built in 1955 and thoughtfully renovated in 2017 being refreshed in 2025 this 1,454 sq. ft. single-family residence offers a harmonious blend of classic charm and modern amenities. The home comfortably sleeps 6 guests, making it ideal for families, groups, and business travelers.",,https://a0.muscache.com/pictures/miso/Hosting-1383886154184980580/original/1ae3a25c-de3f-4e59-be14-2fb00d0bc4ce.jpeg,395909309,https://www.airbnb.com/users/show/395909309,Paul,07/04/2021,,,within an hour,100%,98%,f,https://a0.muscache.com/im/pictures/user/4962639a-c03e-49fb-a7e9-db8c512bb000.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/4962639a-c03e-49fb-a7e9-db8c512bb000.jpg?aki_policy=profile_x_medium,Capitol Hill,10.0,10.0,"['email', 'phone']",t,t,,"Fairfax Village, Naylor Gardens, Hillcrest, Summit Park",,38.8651796,-76.9576433,Entire home,Entire home/apt,6,2.0,2 baths,3.0,4.0,"[""TV"", ""Free parking on premises"", ""Washer"", ""Long term stays allowed"", ""Fire extinguisher"", ""Smoke alarm"", ""Luggage dropoff allowed"", ""Air conditioning"", ""Carbon monoxide alarm"", ""Wifi"", ""Pets allowed"", ""Microwave"", ""Pack \u2019n play/Travel crib - always at the listing"", ""Kitchen"", ""Exterior security cameras on property""]",$159.00,2,1125,2,3,365,365,3.0,365.0,,t,13,37,67,342,17/06/2025,7,7,3,175,0,42,6678.0,30/03/2025,02/06/2025,5.0,5.0,5.0,5.0,5.0,4.86,5.0,Hosted License: 5007242201004037,t,7,7,0,0,2.63
1.38574e+18,https://www.airbnb.com/rooms/1385735467925957023,20250600000000.0,17/06/2025,city scrape,"Central DC Room, shared bath, small. a21.","5 to 10 minutes Walk to Washington Convention Center.   Apple flagship Stores. 14th Street, U Street,  Marriott Marquis Hotel,  K street, etc. <br /><br />20 to 25 minutes Walk to the White House (Back side), Chinatown,   City Center (Luxury shopping), Smithsonia Museum (Portrait Gallery), etc.",,https://a0.muscache.com/pictures/miso/Hosting-1385735467925957023/original/897347e5-0add-4fb2-8bbb-51e6b5a262f7.jpeg,493926224,https://www.airbnb.com/users/show/493926224,Efrain,02/01/2023,,"hi, this is Efrain, i am your host here in 811 Q St, NW, Washington, DC",within an hour,96%,100%,f,https://a0.muscache.com/im/pictures/user/74388e14-2281-4798-bf89-e4a5914e7310.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/74388e14-2281-4798-bf89-e4a5914e7310.jpg?aki_policy=profile_x_medium,Northwest Washington,10.0,14.0,['phone'],t,t,,"Shaw, Logan Circle",,38.91199884,-77.0225261,Private room in rental unit,Private room,1,1.0,1 shared bath,1.0,1.0,"[""Hot water"", ""Fire extinguisher"", ""Smoke alarm"", ""Wifi"", ""Hair dryer"", ""Room-darkening shades"", ""Hangers"", ""Laundromat nearby"", ""Essentials"", ""Smart lock"", ""TV"", ""Body soap"", ""Luggage dropoff allowed"", ""Shower gel"", ""Lock on bedroom door"", ""Paid parking off premises"", ""Extra pillows and blankets"", ""Dedicated workspace"", ""Bed linens"", ""Mini fridge"", ""Clothing storage"", ""Air conditioning"", ""Carbon monoxide alarm"", ""Self check-in"", ""Shampoo"", ""Microwave"", ""Exterior security cameras on property"", ""Bathtub"", ""Iron"", ""Heating"", ""Portable fans"", ""Conditioner"", ""Cleaning products""]",$87.00,1,8,1,1,1125,1125,1.0,1125.0,,t,15,28,48,301,17/06/2025,4,4,0,134,0,24,2088.0,01/05/2025,14/05/2025,3.25,4.25,3.5,5.0,4.75,5.0,3.25,Hosted License: 5007242201000102,t,8,0,8,0,2.5
1.38884e+18,https://www.airbnb.com/rooms/1388836178030772900,20250600000000.0,17/06/2025,city scrape,*Pre-Summer Rates* With A Beautiful Capitol View,"Experience the best of Washington, D.C., in our spacious and uniquely designed home, celebrating the city's rich history and culture. Enjoy board games and an air hockey table, all while admiring breathtaking rooftop views of the world-famous Capitol building.<br />Relax in contemporary comfort with plenty of space for your entire group, and explore the city with ease from our central location — just steps from top-rated restaurants, shopping, and vibrant nightlife.",,https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MTM4ODgzNjE3ODAzMDc3MjkwMA==/original/0262d507-c691-41dc-8f09-cbe1cbda77a8.jpeg,676342836,https://www.airbnb.com/users/show/676342836,Samantha,01/02/2025,,,within an hour,100%,100%,t,https://a0.muscache.com/im/pictures/user/User/original/06fc6451-afbf-4359-9716-b44c32f2ba4d.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User/original/06fc6451-afbf-4359-9716-b44c32f2ba4d.jpeg?aki_policy=profile_x_medium,Northeast Washington,2.0,2.0,"['email', 'phone']",t,t,,"Ivy City, Arboretum, Trinidad, Carver Langston",,38.90468,-76.99009,Entire home,Entire home/apt,12,2.5,2.5 baths,3.0,5.0,"[""Ceiling fan"", ""Hot water"", ""Freezer"", ""GE stainless steel single oven"", ""City skyline view"", ""Fire extinguisher"", ""Smoke alarm"", ""Baking sheet"", ""Free street parking"", ""Cooking basics"", ""Wifi"", ""Hair dryer"", ""Room-darkening shades"", ""Hangers"", ""H2O Terra Pure shampoo"", ""Pack \u2019n play/Travel crib - available upon request"", ""Folding or convertible high chair - available upon request"", ""Essentials"", ""Outlet covers"", ""Hot water kettle"", ""Toaster"", ""Smart lock"", ""TV"", ""Dishes and silverware"", ""Dining table"", ""Free washer \u2013 In unit"", ""Dishwasher"", ""Board games"", ""Shower gel"", ""GE refrigerator"", ""Books and reading material"", ""Extra pillows and blankets"", ""Clothing storage: walk-in closet and dresser"", ""Central heating"", ""Dedicated workspace"", ""Free dryer \u2013 In unit"", ""Bed linens"", ""Private patio or balcony"", ""Air conditioning"", ""Carbon monoxide alarm"", ""Self check-in"", ""Arcade games"", ""Microwave"", ""Kitchen"", ""Children\u2019s dinnerware"", ""Wine glasses"", ""Exterior security cameras on property"", ""Private entrance"", ""H2O Terra Pure conditioner"", ""Outdoor dining area"", ""Bathtub"", ""H2O Terra Pure body soap"", ""Baby safety gates"", ""First aid kit"", ""Iron"", ""Park view"", ""Noise decibel monitors on property"", ""GE stainless steel gas stove"", ""Free parking on premises"", ""Cleaning products""]",$424.00,2,14,2,3,1125,1125,2.4,1125.0,,t,19,49,79,188,17/06/2025,4,4,4,184,0,24,10176.0,27/05/2025,16/06/2025,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Exempt,f,1,1,0,0,4.0
1.39198e+18,https://www.airbnb.com/rooms/1391983833118040741,20250600000000.0,17/06/2025,city scrape,Where power suits meets leather jackets,"Resort fee of USD40.58 per night per room collected by hotel. <br /> <br />A refined retreat in the heart of DC. The Classic King pairs stylish simplicity with plush Revival New York linens, offering the perfect setting to recharge and unwind.",,https://a0.muscache.com/pictures/prohost-api/Hosting-1391983833118040741/original/971c12fe-ebd4-45c6-9795-34d4950e0745.jpeg,687761994,https://www.airbnb.com/users/show/687761994,Sixty Dc,02/04/2025,,,within an hour,100%,100%,f,https://a0.muscache.com/im/pictures/user/User/original/1519fe6c-e295-4853-b6b7-9d93125d88d2.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User/original/1519fe6c-e295-4853-b6b7-9d93125d88d2.jpeg?aki_policy=profile_x_medium,Northwest Washington,7.0,7.0,"['email', 'phone']",t,t,,"Dupont Circle, Connecticut Avenue/K Street",,38.90829,-77.04233,Room in hotel,Private room,2,1.0,1 private bath,1.0,,"[""Hot water"", ""Paid parking on premises"", ""Smoke alarm"", ""Wifi"", ""Hair dryer"", ""Room-darkening shades"", ""Essentials"", ""TV"", ""Building staff"", ""Luggage dropoff allowed"", ""Shower gel"", ""Bed linens"", ""Air conditioning"", ""Carbon monoxide alarm"", ""Self check-in"", ""Shampoo"", ""Iron"", ""Heating"", ""Conditioner""]",$321.00,1,365,1,1,28,731,1.0,536.5,,t,30,60,90,101,17/06/2025,2,2,2,101,0,12,3852.0,03/06/2025,06/06/2025,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Exempt,t,2,0,2,0,2.0
1.39198e+18,https://www.airbnb.com/rooms/1391983833152670958,20250600000000.0,17/06/2025,previous scrape,Well-placed in lively DuPont Circle,"Resort fee of USD40.58 per night per room collected by hotel. <br /> <br />Sleek, sophisticated, and effortlessly comfortable. The Classic Queen is a stylish sanctuary, complete with luxurious amenities ideal after a long day exploring DC.",,https://a0.muscache.com/pictures/prohost-api/Hosting-1391983833152670958/original/bc0014f3-a279-4cac-b963-fe9bce767cef.jpeg,687761994,https://www.airbnb.com/users/show/687761994,Sixty Dc,02/04/2025,,,within an hour,100%,100%,f,https://a0.muscache.com/im/pictures/user/User/original/1519fe6c-e295-4853-b6b7-9d93125d88d2.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User/original/1519fe6c-e295-4853-b6b7-9d93125d88d2.jpeg?aki_policy=profile_x_medium,Northwest Washington,7.0,7.0,"['email', 'phone']",t,t,,"Dupont Circle, Connecticut Avenue/K Street",,38.90829,-77.04233,Room in hotel,Private room,2,,1 private bath,1.0,,"[""Hot water"", ""Paid parking on premises"", ""Smoke alarm"", ""Wifi"", ""Hair dryer"", ""Room-darkening shades"", ""Essentials"", ""TV"", ""Building staff"", ""Luggage dropoff allowed"", ""Shower gel"", ""Bed linens"", ""Air conditioning"", ""Carbon monoxide alarm"", ""Self check-in"", ""Shampoo"", ""Iron"", ""Heating"", ""Conditioner""]",,1,365,1,1,28,731,1.0,594.3,,t,24,54,67,71,17/06/2025,0,0,0,71,0,0,,,,,,,,,,,Exempt,t,2,0,2,0,
1.39212e+18,https://www.airbnb.com/rooms/1392119850774204501,20250600000000.0,17/06/2025,city scrape,The District Den/Cozy Stay,"Located in the heart of Southeast Washington, DC. Perfect for both short and long stays.This recently renovated space offers a welcoming atmosphere with modern amenities designed for comfort. Whether you're visiting for business or pleasure, this apartment provides the perfect home base for exploring the city or simply relaxing in style. Located in a vibrant and growing neighborhood, Apartment offers both peace and convenience. Enjoy easy access to a variety of local attractions and activities.",,https://a0.muscache.com/pictures/miso/Hosting-1392119850774204501/original/b805be32-8746-48e7-9a29-edb2cdce297f.jpeg,688151621,https://www.airbnb.com/users/show/688151621,Merkeb,04/04/2025,,,within an hour,100%,94%,f,https://a0.muscache.com/defaults/user_pic-50x50.png?v=3,https://a0.muscache.com/defaults/user_pic-225x225.png?v=3,Southeast Washington,2.0,2.0,"['email', 'phone']",f,t,,"Woodland/Fort Stanton, Garfield Heights, Knox Hill",,38.8600327,-76.9696093,Entire rental unit,Entire home/apt,3,1.0,1 bath,2.0,2.0,"[""Hot water"", ""Fire extinguisher"", ""Smoke alarm"", ""Window AC unit"", ""Wifi"", ""Radiant heating"", ""Hair dryer"", ""Central air conditioning"", ""TV"", ""Central heating"", ""Dedicated workspace"", ""Bed linens"", ""Carbon monoxide alarm"", ""Self check-in"", ""Kitchen"", ""Exterior security cameras on property"", ""Keypad"", ""First aid kit"", ""Iron"", ""Noise decibel monitors on property"", ""Free parking on premises"", ""Portable heater"", ""Coffee maker: drip coffee maker""]",$120.00,3,30,3,3,30,30,3.0,30.0,,t,9,28,58,321,17/06/2025,5,5,3,154,0,30,3600.0,28/04/2025,02/06/2025,4.8,4.8,4.8,5.0,5.0,4.6,4.8,Exempt,f,2,2,0,0,2.94
1.39303e+18,https://www.airbnb.com/rooms/1393027322040887893,20250600000000.0,17/06/2025,city scrape,Stanton Park Studio Capitol Hill,Keep it simple at this peaceful and centrally-located place.,,https://a0.muscache.com/pictures/prohost-api/Hosting-1393027322040887893/original/d2fbdc54-e6e1-46f3-b05f-bdb154e06eb3.jpeg,395909309,https://www.airbnb.com/users/show/395909309,Paul,07/04/2021,,,within an hour,100%,98%,f,https://a0.muscache.com/im/pictures/user/4962639a-c03e-49fb-a7e9-db8c512bb000.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/4962639a-c03e-49fb-a7e9-db8c512bb000.jpg?aki_policy=profile_x_medium,Capitol Hill,10.0,10.0,"['email', 'phone']",t,t,,"Union Station, Stanton Park, Kingman Park",,38.89394,-76.99543,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,"[""Toaster"", ""TV"", ""Iron"", ""Heating"", ""Refrigerator"", ""Fire extinguisher"", ""Bed linens"", ""Smoke alarm"", ""Coffee maker"", ""Cooking basics"", ""Air conditioning"", ""Carbon monoxide alarm"", ""Hair dryer"", ""Wifi"", ""Microwave"", ""Kitchen"", ""Essentials""]",$161.00,2,1125,2,2,1125,1125,2.0,1125.0,,t,5,18,48,323,17/06/2025,0,0,0,156,0,0,0.0,,,,,,,,,,Hosted License: 5007262201000361,t,7,7,0,0,
1.39351e+18,https://www.airbnb.com/rooms/1393513956114586498,20250600000000.0,17/06/2025,previous scrape,4 Bd/3.5 ba Chic & Cozy NE,"JohnsonandSon presents a stylish and cozy retreat ideal for couples or families looking for a place to call home for lengthy time to settle. This unit features modern furnishings, and everything you need for a comfortable stay. Enjoy  access to top-rated restaurants, charming cafes, and nightlife spots—nearby H corridor; plus, with Whole Foods, Trader Joe’s, Costco, and Aldi nearby, you’ll have all the essentials at your fingertips.<br /><br />*You may search for us on the web for more information.",,https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MTI2OTY5NTExMTAyNTkwNjQ1NA==/original/a8bfa337-7d48-4aae-a202-1a95123766e3.jpeg,654929763,https://www.airbnb.com/users/show/654929763,Matthew,01/10/2024,,,within a few hours,93%,51%,f,https://a0.muscache.com/im/pictures/user/User/original/164306cb-3cfb-43ef-9a01-da9c36fd17f9.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User/original/164306cb-3cfb-43ef-9a01-da9c36fd17f9.jpeg?aki_policy=profile_x_medium,Northeast Washington,6.0,6.0,"['email', 'phone']",t,t,,"Ivy City, Arboretum, Trinidad, Carver Langston",,38.90843,-76.98487,Entire home,Entire home/apt,8,,3.5 baths,4.0,,"[""Hot water"", ""Freezer"", ""Refrigerator"", ""Fire extinguisher"", ""Smoke alarm"", ""Record player"", ""Baking sheet"", ""Cooking basics"", ""Wifi"", ""Hair dryer"", ""Room-darkening shades"", ""Hangers"", ""Hot water kettle"", ""Toaster"", ""TV"", ""Long term stays allowed"", ""Washer"", ""Dishes and silverware"", ""Dining table"", ""Body soap"", ""Dishwasher"", ""Coffee maker"", ""Shower gel"", ""Extra pillows and blankets"", ""Rice maker"", ""Dedicated workspace"", ""High chair"", ""Bed linens"", ""Clothing storage"", ""Air conditioning"", ""Carbon monoxide alarm"", ""Stove"", ""Outdoor furniture"", ""Shampoo"", ""Table corner guards"", ""Microwave"", ""Bidet"", ""Kitchen"", ""Oven"", ""Exterior security cameras on property"", ""Wine glasses"", ""Blender"", ""Trash compactor"", ""Conditioner"", ""Bathtub"", ""First aid kit"", ""Iron"", ""Heating"", ""Portable fans"", ""Pets allowed"", ""Free parking on premises"", ""Drying rack for clothing"", ""Coffee"", ""Dryer"", ""Cleaning products""]",,28,365,28,28,365,365,28.0,365.0,,t,16,46,76,351,17/06/2025,0,0,0,184,0,0,,,,,,,,,,,Hosted License: 5007242201003796,f,5,5,0,0,
1.39959e+18,https://www.airbnb.com/rooms/1399589307326366737,20250600000000.0,17/06/2025,previous scrape,Chic Global Condo| Indoor Fireplace| Pet-Friendly,"International-Themed Oasis in DC<br />Quaint studio condo at the crossroads of Dupont Circle, Logan Circle, Adams Morgan, and U Street Corridor. Sleeps 4 with a Queen Murphy bed, convertible sofa, and chair beds. Cozy vibe with string lights and tree lamps. Ideal for monthly or long-term stays with Green & Red Line Metro access and storage unit included.<br /><br />★★★Key Features★★★<br />✓Bedroom Area<br />✓Bathroom<br />✓Fully Equipped Kitchen<br />✓Books and Reading Material<br />✓Living Area<br />✓Indoor Fireplace<br />✓Pet-Friendly",,https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MTM5OTU4OTMwNzMyNjM2NjczNw==/original/1eee110a-6af6-4f23-a719-c62d51e1a963.jpeg,448988461,https://www.airbnb.com/users/show/448988461,Dhani-Sinaan,10/03/2022,,"Intentional host | Global remote worker | Space curator for creatives, professionals & change-makers.

I am creating a platform of peaceful, culturally rooted sanctuaries for those building, healing, or simply passing through.

Domestically & Globally.

Join the movement; Explore more of what that looks like through my work at:

makhaya(dot)org (under construction)
IG: sarraqasearthsong",within a day,100%,50%,f,https://a0.muscache.com/im/pictures/user/User/original/4db150a7-7cfa-4a67-bb2d-7b357b9a7b01.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User/original/4db150a7-7cfa-4a67-bb2d-7b357b9a7b01.jpeg?aki_policy=profile_x_medium,Northwest Washington,1.0,2.0,"['email', 'phone']",t,t,,"Dupont Circle, Connecticut Avenue/K Street",,38.91493,-77.03514,Entire rental unit,Entire home/apt,5,,1 bath,,,"[""Hot water"", ""Freezer"", ""Paid dryer \u2013 In building"", ""Refrigerator"", ""Smoke alarm"", ""Baking sheet"", ""Cooking basics"", ""Wifi"", ""Hair dryer"", ""Hangers"", ""Essentials"", ""Smart lock"", ""Toaster"", ""TV"", ""Dishes and silverware"", ""Body soap"", ""Dishwasher"", ""Coffee maker"", ""Shower gel"", ""Paid washer \u2013 In building"", ""Books and reading material"", ""Rice maker"", ""Dedicated workspace"", ""Bed linens"", ""Clothing storage"", ""Air conditioning"", ""Stove"", ""Self check-in"", ""Shampoo"", ""Microwave"", ""Oven"", ""Kitchen"", ""Private entrance"", ""Trash compactor"", ""Bathtub"", ""First aid kit"", ""Iron"", ""Pets allowed"", ""Blender"", ""Coffee"", ""Indoor fireplace"", ""Conditioner"", ""Cleaning products""]",,31,365,31,31,1125,1125,31.0,1125.0,,t,0,28,58,333,17/06/2025,0,0,0,166,0,0,,,,,,,,,,,,t,1,1,0,0,
1.40014e+18,https://www.airbnb.com/rooms/1400136758487261111,20250600000000.0,17/06/2025,city scrape,4 Bedroom DC Apartment Near Dupont & Embassy Row,"Experience seamless city living at the Parkway House, a coliving home designed for comfort and convenience. Enjoy this fully furnished shared suite, complete with essentials to help you settle in. Take in stunning views from the rooftop deck, or make use of on-site laundry and bike storage. Just steps from Dupont Circle Metro, you’re minutes from the Capitol and close to Foggy Bottom, Logan Circle, and more.","The Parkway House is only a 5-minute walk from the Dupont Circle Metro Station, providing easy access to all of Washington, D.C., and beyond. You can also catch the D2, D6, and G2 buses on the same street as the Parkway House. In a city known for its high walkability, you’ll find everything you need within a short stroll. The Metro Supermarket is directly across the street, and there’s a pharmacy just a block over. This location is particularly convenient for students: Get to Cornell University in Washington in 3 minutes; the Institute of World Politics in 10; Georgetown and George Washington Universities in under 15; and the University of the District of Columbia and University of Potomac in under 20.",https://a0.muscache.com/pictures/miso/Hosting-1400136758487261111/original/0105ad1f-a295-4f36-8540-fbed607bb728.jpeg,665729090,https://www.airbnb.com/users/show/665729090,Vlada,06/12/2024,"New York, NY","Are you tired of the tedious and time-consuming process of finding the right place to live? At Outpost Club, we think it should be as easy as grabbing your favorite cup of coffee. Our team - comprised of seasoned travelers - founded Outpost Club to make the process of relocating to a new city easier than ever before",within an hour,100%,65%,f,https://a0.muscache.com/im/pictures/user/User/original/78685d35-3073-4c02-9f84-5635062b8aa3.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User/original/78685d35-3073-4c02-9f84-5635062b8aa3.jpeg?aki_policy=profile_x_medium,Northwest Washington,17.0,18.0,['phone'],t,t,Neighborhood highlights,"Dupont Circle, Connecticut Avenue/K Street",,38.90877,-77.04738,Entire rental unit,Entire home/apt,8,2.0,2 baths,4.0,4.0,"[""TV"", ""Washer"", ""Smoke alarm"", ""Air conditioning"", ""Carbon monoxide alarm"", ""Wifi"", ""Kitchen""]",$227.00,31,365,30,31,365,365,30.9,365.0,,t,0,1,31,306,17/06/2025,0,0,0,139,0,0,0.0,,,,,,,,,,Exempt,f,16,2,14,0,
1.40015e+18,https://www.airbnb.com/rooms/1400154270455052951,20250600000000.0,17/06/2025,city scrape,Modern 4BR Near Dupont Circle &  DC Landmarks,"Experience seamless city living at the Parkway House, a coliving home designed for comfort and convenience. Enjoy this furnished shared suite, complete with essentials to help you settle in. Take in stunning views from the rooftop deck, or make use of on-site laundry and bike storage. Just steps from Dupont Circle Metro, you’re minutes from the Capitol and close to Foggy Bottom, Logan Circle, and more.","The Parkway House is only a 5-minute walk from the Dupont Circle Metro Station, providing easy access to all of Washington, D.C., and beyond. You can also catch the D2, D6, and G2 buses on the same street as the Parkway House. In a city known for its high walkability, you’ll find everything you need within a short stroll. The Metro Supermarket is directly across the street, and there’s a pharmacy just a block over. This location is particularly convenient for students: Get to Cornell University in Washington in 3 minutes; the Institute of World Politics in 10; Georgetown and George Washington Universities in under 15; and the University of the District of Columbia and University of Potomac in under 20.",https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MTQwMDE1NDI3MDQ1NTA1Mjk1MQ==/original/b1beccc9-e69f-4a4d-a631-200f159d5e94.jpeg,665729090,https://www.airbnb.com/users/show/665729090,Vlada,06/12/2024,"New York, NY","Are you tired of the tedious and time-consuming process of finding the right place to live? At Outpost Club, we think it should be as easy as grabbing your favorite cup of coffee. Our team - comprised of seasoned travelers - founded Outpost Club to make the process of relocating to a new city easier than ever before",within an hour,100%,65%,f,https://a0.muscache.com/im/pictures/user/User/original/78685d35-3073-4c02-9f84-5635062b8aa3.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User/original/78685d35-3073-4c02-9f84-5635062b8aa3.jpeg?aki_policy=profile_x_medium,Northwest Washington,17.0,18.0,['phone'],t,t,Neighborhood highlights,"Dupont Circle, Connecticut Avenue/K Street",,38.90950547,-77.04928577,Entire rental unit,Entire home/apt,8,2.0,2 baths,4.0,4.0,"[""TV"", ""Washer"", ""Smoke alarm"", ""Air conditioning"", ""Carbon monoxide alarm"", ""Wifi"", ""Kitchen""]",$227.00,31,365,31,31,365,365,31.0,365.0,,t,0,1,31,306,17/06/2025,0,0,0,139,0,0,0.0,,,,,,,,,,,f,16,2,14,0,
1.40677e+18,https://www.airbnb.com/rooms/1406765956064597132,20250600000000.0,17/06/2025,city scrape,The Georgetown Spot,"Experience stylish urban living in this newly renovated 1-bedroom apartment, ideally situated in the vibrant heart of Georgetown. Includes a custom Murphy bed—perfect for guests or maximizing your space. <br /><br />Nestled in one of D.C.‘s most sought-after neighborhoods, you’re just steps away from M Street’s shopping, dining, and nightlife. Whether you’re commuting, exploring, or simply enjoying the charm of Georgetown, this location puts you right in the center of it all.",,https://a0.muscache.com/pictures/hosting/Hosting-1406765956064597132/original/cabd79e9-8764-47c4-b1fb-c3b2f03a4ebf.jpeg,400522951,https://www.airbnb.com/users/show/400522951,Cameron,08/05/2021,"Washington, DC",,within an hour,100%,100%,f,https://a0.muscache.com/im/pictures/user/User/original/f53cbc35-d0df-4d24-a244-5cd031e2c75d.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User/original/f53cbc35-d0df-4d24-a244-5cd031e2c75d.jpeg?aki_policy=profile_x_medium,Northwest Washington,4.0,4.0,['phone'],t,t,,"Georgetown, Burleith/Hillandale",,38.91241025,-77.06631102,Entire rental unit,Entire home/apt,4,1.0,1 bath,1.0,1.0,"[""Hot water"", ""Freezer"", ""Refrigerator"", ""Fire extinguisher"", ""Smoke alarm"", ""Cooking basics"", ""Wifi"", ""Hair dryer"", ""Hangers"", ""TV"", ""Washer"", ""Dishes and silverware"", ""Dishwasher"", ""Extra pillows and blankets"", ""Stainless steel oven"", ""Central heating"", ""Free dryer \u2013 In unit"", ""Bed linens"", ""Private patio or balcony"", ""Air conditioning"", ""Stove"", ""Shampoo"", ""Microwave"", ""Kitchen"", ""Conditioner"", ""Cleaning products""]",$194.00,2,99,2,2,99,99,2.0,99.0,,t,24,54,84,172,17/06/2025,4,4,3,172,0,24,4656.0,28/04/2025,16/06/2025,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Exempt,f,2,2,0,0,2.35
1.40732e+18,https://www.airbnb.com/rooms/1407315641269453565,20250600000000.0,17/06/2025,city scrape,Capitol Hill 2nd Floor 1 Bedroom,"Fully furnished 1BR/1BA in the heart of Capitol Hill, perfect for traveling professionals, nurses, and remote workers!<br /><br />✔ All-inclusive – utilities, WiFi<br />✔ Full sized bed + dedicated workspace<br />✔ Starter kitchen + fully fenced shared yard<br />✔ Private entrance & stylish decor<br /><br />10-min walk to Stadium-Armory Metro<br />Near major hospitals<br />Steps from Lincoln Park & Eastern Market<br /><br />Min Stay: 30 days<br />Message now to book!",,https://a0.muscache.com/pictures/miso/Hosting-1407315641269453565/original/20329106-b4a3-4014-a444-c2a08f3f5b26.jpeg,491157307,https://www.airbnb.com/users/show/491157307,Joe,12/12/2022,,,within an hour,100%,37%,f,https://a0.muscache.com/im/pictures/user/User-491157307/original/b5da0d25-c549-4b5c-9407-9e2e8e809f2a.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-491157307/original/b5da0d25-c549-4b5c-9407-9e2e8e809f2a.jpeg?aki_policy=profile_x_medium,Southeast Washington,3.0,5.0,"['email', 'phone']",t,t,,"Capitol Hill, Lincoln Park",,38.8885,-76.98295,Entire rental unit,Entire home/apt,4,1.0,1 bath,1.0,1.0,"[""Ceiling fan"", ""Hot water"", ""Refrigerator"", ""Fire extinguisher"", ""Smoke alarm"", ""Free street parking"", ""Cooking basics"", ""Wifi"", ""Shared backyard \u2013 Fully fenced"", ""Hangers"", ""Hot water kettle"", ""Long term stays allowed"", ""Dishes and silverware"", ""Dining table"", ""Body soap"", ""Shower gel"", ""Paid pack \u2019n play/travel crib - available upon request"", ""Dedicated workspace"", ""Lockbox"", ""Bed linens"", ""Housekeeping - available at extra cost"", ""Air conditioning"", ""Carbon monoxide alarm"", ""Self check-in"", ""Shampoo"", ""Microwave"", ""Oven"", ""Kitchen"", ""Private entrance"", ""Pets allowed"", ""Bathtub"", ""Electric stove"", ""Coffee maker: drip coffee maker"", ""Conditioner""]",$112.00,31,365,31,31,365,365,31.0,365.0,,t,1,7,37,312,17/06/2025,0,0,0,145,0,0,0.0,,,,,,,,,,,f,3,3,0,0,
